Identifier,Country name,Series code,SCALE,Decimals,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
178,Rwanda,AG.LND.EL5M.ZS,0,1,0,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
179,South Asia,AG.LND.EL5M.ZS,0,1,1.51127561273193,..,..,..,..,..,..,..,..,..,1.51335908264158,..,..,..,..,..,..,..,..,..,..,..
180,Saudi Arabia,AG.LND.EL5M.ZS,0,1,0.4817074,..,..,..,..,..,..,..,..,..,0.4817074,..,..,..,..,..,..,..,..,..,..,..
181,Sudan,AG.LND.EL5M.ZS,0,1,0.09428031,..,..,..,..,..,..,..,..,..,0.09428031,..,..,..,..,..,..,..,..,..,..,..
182,Senegal,AG.LND.EL5M.ZS,0,1,4.458758,..,..,..,..,..,..,..,..,..,4.458758,..,..,..,..,..,..,..,..,..,..,..
183,Singapore,AG.LND.EL5M.ZS,0,1,8.058207,..,..,..,..,..,..,..,..,..,8.058207,..,..,..,..,..,..,..,..,..,..,..
184,Small island developing states,AG.LND.EL5M.ZS,0,1,5.400355944,..,..,..,..,..,..,..,..,..,5.4293836503,..,..,..,..,..,..,..,..,..,..,..
185,Solomon Islands,AG.LND.EL5M.ZS,0,1,11.53864,..,..,..,..,..,..,..,..,..,11.53864,..,..,..,..,..,..,..,..,..,..,..
186,Sierra Leone,AG.LND.EL5M.ZS,0,1,3.003588,..,..,..,..,..,..,..,..,..,3.003588,..,..,..,..,..,..,..,..,..,..,..
187,El Salvador,AG.LND.EL5M.ZS,0,1,2.452742,..,..,..,..,..,..,..,..,..,2.452742,..,..,..,..,..,..,..,..,..,..,..
188,San Marino,AG.LND.EL5M.ZS,0,1,0,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
189,Somalia,AG.LND.EL5M.ZS,0,1,0.5667931,..,..,..,..,..,..,..,..,..,0.5667931,..,..,..,..,..,..,..,..,..,..,..
190,Serbia,AG.LND.EL5M.ZS,0,1,0.1889901,..,..,..,..,..,..,..,..,..,0.1889901,..,..,..,..,..,..,..,..,..,..,..
191,Sub-Saharan Africa,AG.LND.EL5M.ZS,0,1,0.365694339319378,..,..,..,..,..,..,..,..,..,0.376170613107154,..,..,..,..,..,..,..,..,..,..,..
192,Sao Tome and Principe,AG.LND.EL5M.ZS,0,1,14.72324,..,..,..,..,..,..,..,..,..,14.72324,..,..,..,..,..,..,..,..,..,..,..
193,Suriname,AG.LND.EL5M.ZS,0,1,3.449275,..,..,..,..,..,..,..,..,..,3.449275,..,..,..,..,..,..,..,..,..,..,..
194,Slovak Republic,AG.LND.EL5M.ZS,0,1,0,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
195,Slovenia,AG.LND.EL5M.ZS,0,1,0.2044258,..,..,..,..,..,..,..,..,..,0.2044258,..,..,..,..,..,..,..,..,..,..,..
196,Sweden,AG.LND.EL5M.ZS,0,1,1.528626,..,..,..,..,..,..,..,..,..,1.528626,..,..,..,..,..,..,..,..,..,..,..
197,Swaziland,AG.LND.EL5M.ZS,0,1,0,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
198,Sint Maarten (Dutch part),AG.LND.EL5M.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
199,Seychelles,AG.LND.EL5M.ZS,0,1,43.94353,..,..,..,..,..,..,..,..,..,43.94353,..,..,..,..,..,..,..,..,..,..,..
200,Syrian Arab Republic,AG.LND.EL5M.ZS,0,1,0.05983744,..,..,..,..,..,..,..,..,..,0.05983744,..,..,..,..,..,..,..,..,..,..,..
201,Turks and Caicos Islands,AG.LND.EL5M.ZS,0,1,53.2727,..,..,..,..,..,..,..,..,..,53.2727,..,..,..,..,..,..,..,..,..,..,..
202,Chad,AG.LND.EL5M.ZS,0,1,0,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
203,Togo,AG.LND.EL5M.ZS,0,1,0.5779024,..,..,..,..,..,..,..,..,..,0.5779024,..,..,..,..,..,..,..,..,..,..,..
204,Thailand,AG.LND.EL5M.ZS,0,1,4.167608,..,..,..,..,..,..,..,..,..,4.167608,..,..,..,..,..,..,..,..,..,..,..
205,Tajikistan,AG.LND.EL5M.ZS,0,1,0,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
206,Turkmenistan,AG.LND.EL5M.ZS,0,1,5.304284,..,..,..,..,..,..,..,..,..,5.304284,..,..,..,..,..,..,..,..,..,..,..
207,Timor-Leste,AG.LND.EL5M.ZS,0,1,2.888742,..,..,..,..,..,..,..,..,..,2.888742,..,..,..,..,..,..,..,..,..,..,..
208,Tonga,AG.LND.EL5M.ZS,0,1,40.46064,..,..,..,..,..,..,..,..,..,40.46064,..,..,..,..,..,..,..,..,..,..,..
209,Trinidad and Tobago,AG.LND.EL5M.ZS,0,1,7.978341,..,..,..,..,..,..,..,..,..,7.978341,..,..,..,..,..,..,..,..,..,..,..
210,Tunisia,AG.LND.EL5M.ZS,0,1,2.791754,..,..,..,..,..,..,..,..,..,2.791754,..,..,..,..,..,..,..,..,..,..,..
211,Turkey,AG.LND.EL5M.ZS,0,1,1.026591,..,..,..,..,..,..,..,..,..,1.026591,..,..,..,..,..,..,..,..,..,..,..
212,Tuvalu,AG.LND.EL5M.ZS,0,1,99.99996,..,..,..,..,..,..,..,..,..,99.99996,..,..,..,..,..,..,..,..,..,..,..
213,Tanzania,AG.LND.EL5M.ZS,0,1,0.1756921,..,..,..,..,..,..,..,..,..,0.1756921,..,..,..,..,..,..,..,..,..,..,..
214,Uganda,AG.LND.EL5M.ZS,0,1,0,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
215,Ukraine,AG.LND.EL5M.ZS,0,1,1.542492,..,..,..,..,..,..,..,..,..,1.542492,..,..,..,..,..,..,..,..,..,..,..
216,Upper middle income,AG.LND.EL5M.ZS,0,1,1.36903038913607,..,..,..,..,..,..,..,..,..,1.79126204533688,..,..,..,..,..,..,..,..,..,..,..
217,Uruguay,AG.LND.EL5M.ZS,0,1,1.906647,..,..,..,..,..,..,..,..,..,1.906647,..,..,..,..,..,..,..,..,..,..,..
218,United States,AG.LND.EL5M.ZS,0,1,1.717947,..,..,..,..,..,..,..,..,..,1.717947,..,..,..,..,..,..,..,..,..,..,..
219,Uzbekistan,AG.LND.EL5M.ZS,0,1,0.0525719,..,..,..,..,..,..,..,..,..,0.0525719,..,..,..,..,..,..,..,..,..,..,..
220,St. Vincent and the Grenadines,AG.LND.EL5M.ZS,0,1,21.95773,..,..,..,..,..,..,..,..,..,21.95773,..,..,..,..,..,..,..,..,..,..,..
221,"Venezuela, RB",AG.LND.EL5M.ZS,0,1,2.286449,..,..,..,..,..,..,..,..,..,2.286449,..,..,..,..,..,..,..,..,..,..,..
222,Virgin Islands (U.S.),AG.LND.EL5M.ZS,0,1,30.95858,..,..,..,..,..,..,..,..,..,30.95858,..,..,..,..,..,..,..,..,..,..,..
223,Vietnam,AG.LND.EL5M.ZS,0,1,17.50231,..,..,..,..,..,..,..,..,..,17.50231,..,..,..,..,..,..,..,..,..,..,..
224,Vanuatu,AG.LND.EL5M.ZS,0,1,11.67647,..,..,..,..,..,..,..,..,..,11.67647,..,..,..,..,..,..,..,..,..,..,..
225,West Bank and Gaza,AG.LND.EL5M.ZS,0,1,14.84334,..,..,..,..,..,..,..,..,..,14.84334,..,..,..,..,..,..,..,..,..,..,..
226,World,AG.LND.EL5M.ZS,0,1,1.59755744997767,..,..,..,..,..,..,..,..,..,1.76428679274372,..,..,..,..,..,..,..,..,..,..,..
227,Samoa,AG.LND.EL5M.ZS,0,1,7.33132,..,..,..,..,..,..,..,..,..,7.33132,..,..,..,..,..,..,..,..,..,..,..
228,"Yemen, Rep.",AG.LND.EL5M.ZS,0,1,0.5608405,..,..,..,..,..,..,..,..,..,0.5608405,..,..,..,..,..,..,..,..,..,..,..
229,South Africa,AG.LND.EL5M.ZS,0,1,0.1342833,..,..,..,..,..,..,..,..,..,0.1342833,..,..,..,..,..,..,..,..,..,..,..
230,"Congo, Dem. Rep.",AG.LND.EL5M.ZS,0,1,0.01547777,..,..,..,..,..,..,..,..,..,0.01547777,..,..,..,..,..,..,..,..,..,..,..
231,Zambia,AG.LND.EL5M.ZS,0,1,0,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
232,Zimbabwe,AG.LND.EL5M.ZS,0,1,0,..,..,..,..,..,..,..,..,..,0,..,..,..,..,..,..,..,..,..,..,..
233,Aruba,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
234,Andorra,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
235,Afghanistan,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,5.6684237014277,4.62214923317352,7.25929833816935,5.50236079238216,5.84014771828014,6.08546557636508,5.94038512265893,5.77947771036666,4.84304932735426,..,..
236,Angola,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
237,Albania,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.426273458445,9.99153259949196,16.7774086378738,..,..
238,United Arab Emirates,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
239,Argentina,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,1.05130133428436,..,..,..,..,..,..,..,..,..
240,Armenia,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8.7129840546697,8.79497430039977,8.8723526044648,..,..,..
241,American Samoa,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
242,Antigua and Barbuda,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
243,Australia,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,0.549923195084485,0.569351230425056,0.541069397042093,0.545772647747154,0.540268539298078,0.585388285336552,0.451993070849855,0.443578535687583,0.430531820482166,..,..
244,Austria,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,1.00710900473934,..,1.22586576769844,..,1.35802469135802,..,..,..,..
245,Azerbaijan,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,29.9894625922023,29.995784148398,29.9326882625158,30.0378628523349,30.0546448087432,30.0252312867956,30.0462573591253,30.0462573591253,29.5143998318268,..,..
246,Burundi,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
247,Belgium,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,0.0717360114777618,..,0.216606498194946,..,0.364963503649635,..,..,..,..
248,Benin,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
249,Burkina Faso,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
250,Bangladesh,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.346133218921,51.1223284287402,52.6185344827586,..,..,..,..,..
251,Bulgaria,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,1.48328952309425,..,1.02564102564103,..,1.42689601250977,..,..,..,..
252,Bahrain,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
253,"Bahamas, The",AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
254,Bosnia and Herzegovina,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
255,Belarus,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,1.25985977212971,1.27423822714681,1.26864010683285,1.27274757173161,1.27388535031847,1.23911587407904,1.24495289367429,0.594370303913872,0.526492662708637,..,..
256,Belize,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
257,Bermuda,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
258,Bolivia,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
259,Brazil,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
260,Barbados,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
261,Brunei Darussalam,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,..,..,..,..
262,Bhutan,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,6.83453237410072,6.78571428571429,6.76156583629893,6.76156583629893,6.76156583629893,..,..,..,..
263,Botswana,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0.0077396385588793,..,..,..,..,..,..
264,Central African Republic,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
265,Canada,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
266,Switzerland,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
267,Channel Islands,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,0,14.2857142857143,0,0,0,..,..,0,0,..,..
268,Chile,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.63040162684291,..,..,..,..
269,China,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,8.96554594977114,..,..,10.1515422651283,..,..,..,..,..
270,Cote d'Ivoire,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
271,Cameroon,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
272,"Congo, Rep.",AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
273,Cook Islands,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
274,Colombia,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
275,Comoros,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
276,Cape Verde,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
277,Costa Rica,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.39275766016713,1.49584487534626,1.55555555555556,1.5,1.5,..,..
278,Cuba,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
279,Curacao,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
280,Cayman Islands,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
281,Cyprus,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,25,25,22.9299363057325,21.7948717948718,20.9580838323353,21.0191082802548,19.7278911564626,20.8695652173913,20.8,..,..
282,Czech Republic,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3747950339658,..,0.39906103286385,..,0.470698987997176,0.235626767200754,0.259495163953763,..,..
283,Germany,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
284,Djibouti,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
285,Dominica,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
286,Denmark,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,7.62331838565022,7.65478424015009,7.67494356659142,7.70975056689342,9.67861100849649,9.66789667896679,9.5381149079985,9.52023988005997,9.64312832194381,..,..
287,Dominican Republic,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,8.86679920477137,7.91252485089463,7.66112687474666,9.03931901094447,..,..,..,..,..,..,..
288,Algeria,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,1.80929708056634,1.92733017377567,2.00189269855136,2.0276341031058,2.19383302627751,2.06976687888838,..,..,..
289,East Asia & Pacific,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
290,Europe & Central Asia,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
291,Ecuador,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,8.58477970627503,9.26896551724138,9.52570745316859,10.0266666666667,10.2229983879635,10.7528332433891,10.1813297515111,12.6360499070879,..,..
292,"Egypt, Arab Rep.",AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
293,Euro area,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
294,Eritrea,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
295,Spain,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,12.6253387533875,12.8488391855604,12.2697492539361,11.7436620687283,11.7096420244137,11.6031174640897,11.8483073846593,11.9358965247673,..,..,..
296,Estonia,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
297,Ethiopia,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,0.38282658904673,0.365547868644452,0.436318304591731,0.394517665624361,0.46754283433589,0.475183264277229,0.48592253823067,..,..
298,Finland,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,2.88028802880288,2.86225402504472,2.84951024042743,2.84065690190857,2.81442392260334,..,..,..,..,..,..
299,Fiji,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
300,France,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.66835871404399,..,5.06152695628527,..,..,..,..
301,Faeroe Islands,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
302,"Micronesia, Fed. Sts.",AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
303,Gabon,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
304,United Kingdom,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
305,Georgia,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.9714058776807,4.17163289630513,4.00317082837891,..,..,..
306,Ghana,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
307,Gibraltar,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
308,Guinea,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
309,"Gambia, The",AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
310,Guinea-Bissau,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
311,Equatorial Guinea,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
312,Greece,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,28.6244541484716,..,33.4928229665072,17.7224371373308,27.361910855193,17.2681978369182,16.9045005488474,..,..
313,Grenada,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..
314,Greenland,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
315,Guatemala,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
316,Guam,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
317,Guyana,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
318,High income,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
319,"Hong Kong SAR, China",AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
320,Honduras,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
321,Croatia,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,0.752508361204013,1.02040816326531,1.32122213047069,0.32520325203252,0.665557404326123,..,0.384615384615385,..,..
322,Haiti,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
323,Hungary,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,2.54049445865303,2.02933151432469,1.27920859628177,1.32552935100706,2.0664714999139,1.38169257340242,1.83295867196957,..,..
324,Indonesia,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,16.5290842772125,11.7495850706392,14.8669010547464,16.0134833285952,..,..,..,..,..,..
325,Isle of Man,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
326,India,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,32.2281975938349,31.6168343173903,29.8770444071011,31.6293042652555,32.9181910173581,33.5667016719175,34.3371784384755,34.6595588398958,35.1161071998133,..,..
327,Ireland,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
328,"Iran, Islamic Rep.",AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,12.5675696849098,12.7381175441884,12.9106045281257,13.0819092516205,17.9987823056413,18.2124049151551,18.4219832338319,19.020996397068,..,..,..
329,Iraq,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
330,Iceland,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
331,Israel,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,31.5508021390374,30.9058614564831,..,..,..,..,29.9227799227799,..,28.3524904214559,..,..
332,Italy,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,18.3336687462266,..,17.7320846905537,..,18.8250247140234,..,..,..,..
333,Jamaica,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
334,Jordan,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,7.14285714285714,7.31707317073171,7.06467661691542,7.32883317261331,7.89733464955577,8.25147347740668,7.47663551401869,9.46502057613169,9.17073170731707,..,..
335,Japan,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,35.468391404131,35.3348729792148,35.0506756756757,35.9991514637251,36.2745098039216,36.0522372083066,35.8924731182796,35.0907519446845,35.170318941202,..,..
336,Kazakhstan,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
337,Kenya,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,0.0447110548083014,0.0261018718770975,0.111632060727841,0.0407528156490812,0.0407377231316199,0.0443557329784875,0.033210332103321,0.0330882352941176,0.036563071297989,..,..
338,Kyrgyz Republic,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,9.53043801039347,9.53043801039347,9.47416974169742,9.49860724233983,9.31596091205212,9.3001584195322,9.31208053691275,9.30362636338212,9.390599981162289,..,..
339,Cambodia,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
340,Kiribati,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
341,St. Kitts and Nevis,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,..,..
342,"Korea, Rep.",AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,54.872329338197,53.4174553101998,52.879027997887,52.0999468367889,51.3993541442411,51.6304347826087,..,..,..,..
343,Kosovo,AG.LND.IRIG.AG.ZS,0,1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
